genome	case_control	kmer	StartL	EndL	StartR	EndR	mybehave	intactk_orien	flk_dist
J234	0	kmer22	1901811	1901862	1903916	1904048	intact_k	intactk_fwd	2054
J246	0	kmer22	2207539	2207488	2205434	2205302	intact_k	intactk_rev	2054
J247	0	kmer22	2155779	2155728	2153676	2153544	intact_k	intactk_rev	2052
J249	1	kmer22	1851053	1851104	1853158	1853290	intact_k	intactk_fwd	2054
J250	1	kmer22	1851055	1851106	1853160	1853292	intact_k	intactk_fwd	2054
J251	1	kmer22	1851059	1851110	1853164	1853296	intact_k	intactk_fwd	2054
J252	1	kmer22	1851055	1851106	1853160	1853292	intact_k	intactk_fwd	2054
J253	1	kmer22	1850008	1850059	1852113	1852245	intact_k	intactk_fwd	2054
J254	1	kmer22	1851055	1851106	1853160	1853292	intact_k	intactk_fwd	2054
J255	1	kmer22	1851055	1851106	1853160	1853292	intact_k	intactk_fwd	2054
J256	1	kmer22	1851058	1851109	1853163	1853295	intact_k	intactk_fwd	2054
J257	1	kmer22	1851058	1851109	1853163	1853295	intact_k	intactk_fwd	2054
J258	1	kmer22	1851060	1851111	1853165	1853297	intact_k	intactk_fwd	2054
J259	1	kmer22	1851057	1851108	1853162	1853294	intact_k	intactk_fwd	2054
J260	1	kmer22	1851055	1851106	1853160	1853292	intact_k	intactk_fwd	2054
J261	1	kmer22	1850144	1850195	1852249	1852381	intact_k	intactk_fwd	2054
J262	1	kmer22	1851057	1851108	1853162	1853294	intact_k	intactk_fwd	2054
J263	1	kmer22	1851056	1851107	1853161	1853293	intact_k	intactk_fwd	2054
J276	0	kmer22	1818893	1818944	2135687	2135555	mv&flp	NA	316611
J277	0	kmer22	1816977	1817028	2132722	2132590	mv&flp	NA	315562
J294	0	kmer22	1816223	1816274	2131968	2131836	mv&flp	NA	315562
J295	0	kmer22	1815711	1815762	2131456	2131324	mv&flp	NA	315562
J296	0	kmer22	1816794	1816845	2132539	2132407	mv&flp	NA	315562
J299	0	kmer22	1816972	1817023	2131667	2131535	mv&flp	NA	314512
J300	0	kmer22	1815744	1815795	2130440	2130308	mv&flp	NA	314513
J303	0	kmer22	1817834	1817885	2132525	2132393	mv&flp	NA	314508
J304	0	kmer22	1817714	1817765	2132410	2132278	mv&flp	NA	314513
J305	0	kmer22	2210779	2210728	2208674	2208542	intact_k	intactk_rev	2054
J306	0	kmer22	1898642	1898693	1900747	1900879	intact_k	intactk_fwd	2054
J310	0	kmer22	1897602	1897653	1899707	1899839	intact_k	intactk_fwd	2054
J315	0	kmer22	1868783	1868834	1870888	1871020	intact_k	intactk_fwd	2054
J341	0	kmer22	1816790	1816841	2132541	2132409	mv&flp	NA	315568
J349	0	kmer22	2154798	2154747	2152693	2152561	intact_k	intactk_rev	2054
J352	0	kmer22	1816964	1817015	2131660	2131528	mv&flp	NA	314513
J353	0	kmer22	1815745	1815796	2131463	2131331	mv&flp	NA	315535
J354	0	kmer22	1816792	1816843	2131488	2131356	mv&flp	NA	314513
J355	0	kmer22	1817840	1817891	2132535	2132403	mv&flp	NA	314512
J356	0	kmer22	1816793	1816844	2131489	2131357	mv&flp	NA	314513
J357	0	kmer22	1870997	1871048	2186742	2186610	mv&flp	NA	315562
J358	0	kmer22	1901808	1901859	1903913	1904045	intact_k	intactk_fwd	2054
J359	0	kmer22	2399119	2399170	2401224	2401356	intact_k	intactk_fwd	2054
J360	0	kmer22	1901753	1901804	1903858	1903990	intact_k	intactk_fwd	2054
J361	0	kmer22	1901801	1901852	1903906	1904038	intact_k	intactk_fwd	2054
J362	0	kmer22	1807854	1807905	2123597	2123465	mv&flp	NA	315560
J363	0	kmer22	1890411	1890360	1864511	1864379	intact_k	intactk_rev	25849
J364	0	kmer22	1884648	1884699	1886753	1886885	intact_k	intactk_fwd	2054
J365	0	kmer22	1902859	1902910	1904964	1905096	intact_k	intactk_fwd	2054
J366	0	kmer22	1902855	1902906	1904960	1905092	intact_k	intactk_fwd	2054
J367	0	kmer22	1817848	1817899	2133593	2133461	mv&flp	NA	315562
J368	0	kmer22	1901808	1901859	1903913	1904045	intact_k	intactk_fwd	2054
J369	0	kmer22	1898650	1898701	1900755	1900887	intact_k	intactk_fwd	2054
J370	0	kmer22	2177758	2177707	2175653	2175521	intact_k	intactk_rev	2054
J372	0	kmer22	1868813	1868864	1870918	1871050	intact_k	intactk_fwd	2054
J375	0	kmer22	1867748	1867799	1869853	1869985	intact_k	intactk_fwd	2054
J376	0	kmer22	1868802	1868853	1870907	1871039	intact_k	intactk_fwd	2054
J377	0	kmer22	1868802	1868853	1870907	1871039	intact_k	intactk_fwd	2054
J378	1	kmer22	1842098	1842149	1844203	1844335	intact_k	intactk_fwd	2054
J379	0	kmer22	1842099	1842150	1844204	1844336	intact_k	intactk_fwd	2054
J383	0	kmer22	1817837	1817888	2132533	2132401	mv&flp	NA	314513
J384	1	kmer22	2211778	2211727	2209674	2209542	intact_k	intactk_rev	2053
J385	0	kmer22	1863082	1863133	2177778	2177646	mv&flp	NA	314513
J386	0	kmer22	2207622	2207571	2205517	2205385	intact_k	intactk_rev	2054
J388	0	kmer22	1816793	1816844	2132545	2132413	mv&flp	NA	315569
J390	0	kmer22	1816794	1816845	2132546	2132414	mv&flp	NA	315569
J391	0	kmer22	1817843	1817894	2133595	2133463	mv&flp	NA	315569
J393	0	kmer22	1817843	1817894	2133594	2133462	mv&flp	NA	315568
J399	0	kmer22	1898423	1898474	1900528	1900660	intact_k	intactk_fwd	2054
J400	0	kmer22	1850031	1850082	1852136	1852268	intact_k	intactk_fwd	2054
J401	0	kmer22	1850029	1850080	1852134	1852266	intact_k	intactk_fwd	2054
J402	0	kmer22	1868801	1868852	1870906	1871038	intact_k	intactk_fwd	2054
J405	0	kmer22	1868798	1868849	1870903	1871035	intact_k	intactk_fwd	2054
J406	0	kmer22	1817842	1817893	2134636	2134504	mv&flp	NA	316611
J407	0	kmer22	1818895	1818946	2135689	2135557	mv&flp	NA	316611
J408	0	kmer22	2154804	2154753	2152699	2152567	intact_k	intactk_rev	2054
J409	0	kmer22	1901798	1901849	1903903	1904035	intact_k	intactk_fwd	2054
J410	0	kmer22	1818839	1818890	2135633	2135501	mv&flp	NA	316611
J412	0	kmer22	1887730	1887781	1889835	1889967	intact_k	intactk_fwd	2054
J420	0	kmer22	1817841	1817892	2132546	2132414	mv&flp	NA	314522
J421	0	kmer22	1816778	1816829	2132518	2132386	mv&flp	NA	315557
J422	0	kmer22	1817824	1817875	2133575	2133443	mv&flp	NA	315568
J424	0	kmer22	1901784	1901835	1903889	1904021	intact_k	intactk_fwd	2054
J430	1	kmer22	2208929	2208878	2206824	2206692	intact_k	intactk_rev	2054
J433	0	kmer22	1816797	1816848	2131492	2131360	mv&flp	NA	314512
J435	0	kmer22	1817834	1817885	2133577	2133445	mv&flp	NA	315560
J436	1	kmer22	2123661	2123610	2121556	2121424	intact_k	intactk_rev	2054
J437	0	kmer22	1817846	1817897	2132542	2132410	mv&flp	NA	314513
J438	1	kmer22	1846885	1846936	1848990	1849122	intact_k	intactk_fwd	2054
J450	0	kmer22	1845819	1845870	1847924	1848056	intact_k	intactk_fwd	2054
J451	1	kmer22	1903902	1903953	1906007	1906139	intact_k	intactk_fwd	2054
J452	1	kmer22	2206836	2206785	2204731	2204599	intact_k	intactk_rev	2054
J453	0	kmer22	1817844	1817895	2133595	2133463	mv&flp	NA	315568
J454	0	kmer22	1815748	1815799	2132542	2132410	mv&flp	NA	316611
J455	0	kmer22	2208954	2208903	2206849	2206717	intact_k	intactk_rev	2054
J457	1	kmer22	2208944	2208893	2206839	2206707	intact_k	intactk_rev	2054
J458	1	kmer22	2208945	2208894	2206840	2206708	intact_k	intactk_rev	2054
J459	0	kmer22	2208944	2208893	2206839	2206707	intact_k	intactk_rev	2054
J460	1	kmer22	2209996	2209945	2207891	2207759	intact_k	intactk_rev	2054
J461	1	kmer22	2208946	2208895	2206841	2206709	intact_k	intactk_rev	2054
J462	1	kmer22	2209995	2209944	2207890	2207758	intact_k	intactk_rev	2054
J473	0	kmer22	1848895	1848946	1851000	1851132	intact_k	intactk_fwd	2054
J475	0	kmer22	1848925	1848976	1851028	1851160	intact_k	intactk_fwd	2052
J476	0	kmer22	1868755	1868806	1870860	1870992	intact_k	intactk_fwd	2054
J477	0	kmer22	1848906	1848957	1851009	1851141	intact_k	intactk_fwd	2052
J487	0	kmer22	1848915	1848966	1851020	1851152	intact_k	intactk_fwd	2054
J493	0	kmer22	1849946	1849997	1852051	1852183	intact_k	intactk_fwd	2054
J494	0	kmer22	1868774	1868825	1870879	1871011	intact_k	intactk_fwd	2054
J495	0	kmer22	1898677	1898728	1900782	1900914	intact_k	intactk_fwd	2054
J496	0	kmer22	1814695	1814746	2130440	2130308	mv&flp	NA	315562
J497	0	kmer22	1818023	1818074	2133768	2133636	mv&flp	NA	315562
J522	0	kmer22	1815743	1815794	2130439	2130307	mv&flp	NA	314513
J523	0	kmer22	1816793	1816844	2132538	2132406	mv&flp	NA	315562
J524	0	kmer22	1817750	1817801	2131395	2131263	mv&flp	NA	313462
J525	0	kmer22	1817758	1817809	2131404	2131272	mv&flp	NA	313463
J526	0	kmer22	1900760	1900811	1902865	1902997	intact_k	intactk_fwd	2054
J527	0	kmer22	1815708	1815759	2130413	2130281	mv&flp	NA	314522
J528	0	kmer22	1900761	1900812	1902866	1902998	intact_k	intactk_fwd	2054
J529	0	kmer22	1900763	1900814	1902868	1903000	intact_k	intactk_fwd	2054
J546	0	kmer22	2175621	2175570	2173516	2173384	intact_k	intactk_rev	2054
J549	1	kmer22	2207835	2207784	2205730	2205598	intact_k	intactk_rev	2054
J567	0	kmer22	2207861	2207810	2205756	2205624	intact_k	intactk_rev	2054
J571	0	kmer22	2207881	2207830	2205776	2205644	intact_k	intactk_rev	2054
J582	0	kmer22	2209692	2209641	2207587	2207455	intact_k	intactk_rev	2054
J586	0	kmer22	2209703	2209652	2207598	2207466	intact_k	intactk_rev	2054
J588	0	kmer22	2176683	2176632	2174578	2174446	intact_k	intactk_rev	2054
J589	0	kmer22	1850021	1850072	1852126	1852258	intact_k	intactk_fwd	2054
J591	0	kmer22	2208664	2208613	2206559	2206427	intact_k	intactk_rev	2054
J592	1	kmer22	2208933	2208882	2206828	2206696	intact_k	intactk_rev	2054
J595	0	kmer22	2207616	2207565	2205511	2205379	intact_k	intactk_rev	2054
J597	0	kmer22	1816969	1817020	2133763	2133631	mv&flp	NA	316611
J598	0	kmer22	1815740	1815791	2132534	2132402	mv&flp	NA	316611
J600	0	kmer22	1899700	1899751	1901805	1901937	intact_k	intactk_fwd	2054
J601	0	kmer22	1817829	1817880	2134623	2134491	mv&flp	NA	316611
J604	0	kmer22	2153751	2153700	2151646	2151514	intact_k	intactk_rev	2054
J608	0	kmer22	1848966	1849017	1851071	1851203	intact_k	intactk_fwd	2054
J609	0	kmer22	1817839	1817890	2133584	2133452	mv&flp	NA	315562
J610	0	kmer22	1850022	1850073	1852127	1852259	intact_k	intactk_fwd	2054
J612	0	kmer22	1848969	1849020	1851074	1851206	intact_k	intactk_fwd	2054
J616	0	kmer22	1816790	1816841	2132529	2132397	mv&flp	NA	315556
J618	0	kmer22	1815738	1815789	2131481	2131349	mv&flp	NA	315560
J619	0	kmer22	1868786	1868837	1870891	1871023	intact_k	intactk_fwd	2054
J620	0	kmer22	1870874	1870925	1872979	1873111	intact_k	intactk_fwd	2054
J622	0	kmer22	1867747	1867798	1869852	1869984	intact_k	intactk_fwd	2054
J623	0	kmer22	1816796	1816847	2132550	2132418	mv&flp	NA	315571
J625	0	kmer22	1903662	1903713	1905767	1905899	intact_k	intactk_fwd	2054
J628	0	kmer22	2207886	2207835	2205781	2205649	intact_k	intactk_rev	2054
J631	0	kmer22	1815741	1815792	2129388	2129256	mv&flp	NA	313464
J632	0	kmer22	2207895	2207844	2205790	2205658	intact_k	intactk_rev	2054
J638	0	kmer22	2207893	2207842	2205788	2205656	intact_k	intactk_rev	2054
J650	1	kmer22	2207889	2207838	2205784	2205652	intact_k	intactk_rev	2054
J656	0	kmer22	2208943	2208892	2206838	2206706	intact_k	intactk_rev	2054
J662	0	kmer22	1848991	1849042	1851096	1851228	intact_k	intactk_fwd	2054
J667	0	kmer22	2208933	2208882	2206828	2206696	intact_k	intactk_rev	2054
J672	1	kmer22	1850015	1850066	1852120	1852252	intact_k	intactk_fwd	2054
J673	0	kmer22	2207884	2207833	2205779	2205647	intact_k	intactk_rev	2054
J680	0	kmer22	2155840	2155789	2153735	2153603	intact_k	intactk_rev	2054
J690	0	kmer22	2121558	2121507	1807906	1808038	mv&flp	NA	313469
J701	1	kmer22	1815724	1815775	1817829	1817961	intact_k	intactk_fwd	2054
J705	1	kmer22	1846813	1846864	1848918	1849050	intact_k	intactk_fwd	2054
J733	0	kmer22	1848860	1848911	1850965	1851097	intact_k	intactk_fwd	2054
J736	0	kmer22	1818866	1818917	2134609	2134477	mv&flp	NA	315560
J741	0	kmer22	1856418	1856469	2173199	2173067	mv&flp	NA	316598
J747	0	kmer22	2121550	2121499	1807897	1808029	mv&flp	NA	313470
J748	0	kmer22	2121549	2121498	1807899	1808031	mv&flp	NA	313467
J761	0	kmer22	1818887	1818938	2133583	2133451	mv&flp	NA	314513
J764	0	kmer22	1815743	1815794	2130447	2130315	mv&flp	NA	314521
J782	0	kmer22	1815705	1815756	2131445	2131313	mv&flp	NA	315557
J800	1	kmer22	1815737	1815788	1817842	1817974	intact_k	intactk_fwd	2054
J802	0	kmer22	1816761	1816812	2131457	2131325	mv&flp	NA	314513
J805	0	kmer22	1817840	1817891	2133583	2133451	mv&flp	NA	315560
J810	0	kmer22	1848985	1849036	1851090	1851222	intact_k	intactk_fwd	2054
J820	0	kmer22	1814755	1814806	2131549	2131417	mv&flp	NA	316611
J836	0	kmer22	1816786	1816837	2131479	2131347	mv&flp	NA	314510
J844	0	kmer22	1816784	1816835	2132537	2132405	mv&flp	NA	315570
J848	0	kmer22	1817834	1817885	2132529	2132397	mv&flp	NA	314512
J856	0	kmer22	2127843	2127792	1813147	1813279	mv&flp	NA	314513
J865	0	kmer22	1815743	1815794	2130437	2130305	mv&flp	NA	314511
J866	0	kmer22	1816797	1816848	2130441	2130309	mv&flp	NA	313461
J867	0	kmer22	1898648	1898699	1900753	1900885	intact_k	intactk_fwd	2054
J876	0	kmer22	2175667	2175616	2173562	2173430	intact_k	intactk_rev	2054
J884	0	kmer22	1869846	1869897	1871951	1872083	intact_k	intactk_fwd	2054
J888	0	kmer22	1868799	1868850	1870904	1871036	intact_k	intactk_fwd	2054
K003	0	kmer22	1816781	1816832	2131472	2131340	mv&flp	NA	314508
K005	0	kmer22	1816787	1816838	2131481	2131349	mv&flp	NA	314511
K014	0	kmer22	1818889	1818940	2133583	2133451	mv&flp	NA	314511
C505	1	kmer21	1846902	1846962	1849016	1849139	intact_k	intactk_fwd	2054
C549	1	kmer21	1846876	1846936	1848990	1849113	intact_k	intactk_fwd	2054
C569	1	kmer21	2208685	2208625	2206571	2206448	intact_k	intactk_rev	2054
C571	1	kmer21	2208691	2208631	2206577	2206454	intact_k	intactk_rev	2054
C734	1	kmer21	1897616	1897676	1899730	1899853	intact_k	intactk_fwd	2054
C742	1	kmer21	1847928	1847988	1850042	1850165	intact_k	intactk_fwd	2054
C756	1	kmer21	2208676	2208616	2206562	2206439	intact_k	intactk_rev	2054
C757	1	kmer21	1847920	1847980	1850034	1850157	intact_k	intactk_fwd	2054
C871	1	kmer21	2203407	2203347	2201293	2201170	intact_k	intactk_rev	2054
C934	1	kmer21	1847923	1847983	1850037	1850160	intact_k	intactk_fwd	2054
C958	1	kmer21	2202534	2202474	2200420	2200297	intact_k	intactk_rev	2054
C975	1	kmer21	1848024	1848084	1850138	1850261	intact_k	intactk_fwd	2054
D175	1	kmer21	1851092	1851152	1853206	1853329	intact_k	intactk_fwd	2054
D236	1	kmer21	2155850	2155790	2153736	2153613	intact_k	intactk_rev	2054
D321	1	kmer21	1845827	1845887	1847941	1848064	intact_k	intactk_fwd	2054
D322	1	kmer21	1845815	1845875	1847929	1848052	intact_k	intactk_fwd	2054
D422	1	kmer21	1847923	1847983	1850037	1850160	intact_k	intactk_fwd	2054
D502	1	kmer21	2206589	2206529	2204475	2204352	intact_k	intactk_rev	2054
D521	1	kmer21	1844726	1844786	1846840	1846963	intact_k	intactk_fwd	2054
D665	1	kmer21	1846877	1846937	1848991	1849114	intact_k	intactk_fwd	2054
D717	1	kmer21	2205527	2205467	2203413	2203290	intact_k	intactk_rev	2054
D735	1	kmer21	2206572	2206512	2204458	2204335	intact_k	intactk_rev	2054
D799	1	kmer21	2206579	2206519	2204465	2204342	intact_k	intactk_rev	2054
D800	1	kmer21	2204476	2204416	2202362	2202239	intact_k	intactk_rev	2054
D869	1	kmer21	1847848	1847908	1849962	1850085	intact_k	intactk_fwd	2054
D879	1	kmer21	2208679	2208619	2206565	2206442	intact_k	intactk_rev	2054
D919	1	kmer21	1848974	1849034	1851088	1851211	intact_k	intactk_fwd	2054
D925	1	kmer21	1847922	1847982	1850036	1850159	intact_k	intactk_fwd	2054
E024	1	kmer21	2206574	2206514	2204460	2204337	intact_k	intactk_rev	2054
E025	1	kmer21	2206575	2206515	2204461	2204338	intact_k	intactk_rev	2054
E087	1	kmer21	2206578	2206518	2204464	2204341	intact_k	intactk_rev	2054
E140	1	kmer21	1845797	1845857	1847911	1848034	intact_k	intactk_fwd	2054
E150	1	kmer21	1847940	1848000	1850054	1850177	intact_k	intactk_fwd	2054
E153	1	kmer21	1848966	1849026	1851080	1851203	intact_k	intactk_fwd	2054
E191	1	kmer21	1852111	1852171	1854225	1854348	intact_k	intactk_fwd	2054
E194	1	kmer21	1845824	1845884	1847938	1848061	intact_k	intactk_fwd	2054
E198	1	kmer21	1847912	1847972	1850026	1850149	intact_k	intactk_fwd	2054
E365	1	kmer21	1846886	1846946	1849000	1849123	intact_k	intactk_fwd	2054
E368	1	kmer21	1847910	1847970	1850024	1850147	intact_k	intactk_fwd	2054
E530	1	kmer21	1902845	1902905	1904959	1905082	intact_k	intactk_fwd	2054
E537	1	kmer21	1852120	1852180	1854234	1854357	intact_k	intactk_fwd	2054
E541	1	kmer21	2209727	2209667	2207613	2207490	intact_k	intactk_rev	2054
E555	1	kmer21	1845828	1845888	1847942	1848065	intact_k	intactk_fwd	2054
E587	1	kmer21	1843160	1843220	1845274	1845397	intact_k	intactk_fwd	2054
E602	1	kmer21	2209714	2209654	2207600	2207477	intact_k	intactk_rev	2054
E809	1	kmer21	1846870	1846930	1848984	1849107	intact_k	intactk_fwd	2054
E898	1	kmer21	2206564	2206504	2204450	2204327	intact_k	intactk_rev	2054
E945	1	kmer21	1929153	1929213	1955062	1955185	intact_k	intactk_fwd	25849
E976	1	kmer21	1915364	1915424	1941273	1941396	intact_k	intactk_fwd	25849
F011	1	kmer21	2206574	2206514	2204460	2204337	intact_k	intactk_rev	2054
F013	1	kmer21	2205622	2205562	2203508	2203385	intact_k	intactk_rev	2054
F034	1	kmer21	1903387	1903447	1905501	1905624	intact_k	intactk_fwd	2054
F501	1	kmer21	2151667	2151607	2149553	2149430	intact_k	intactk_rev	2054
F569	1	kmer21	2152716	2152656	2150602	2150479	intact_k	intactk_rev	2054
F578	1	kmer21	2146469	2146409	2144355	2144232	intact_k	intactk_rev	2054
F580	1	kmer21	1845823	1845883	1847937	1848060	intact_k	intactk_fwd	2054
F657	1	kmer21	1846829	1846889	1848943	1849066	intact_k	intactk_fwd	2054
F658	1	kmer21	1850064	1850124	1852178	1852301	intact_k	intactk_fwd	2054
F670	1	kmer21	1845828	1845888	1847942	1848065	intact_k	intactk_fwd	2054
F684	1	kmer21	1845832	1845892	1847946	1848069	intact_k	intactk_fwd	2054
F687	1	kmer21	1900751	1900811	1902865	1902988	intact_k	intactk_fwd	2054
F778	1	kmer21	1935624	1935684	1937738	1937861	intact_k	intactk_fwd	2054
F934	1	kmer21	1850020	1850080	1852134	1852257	intact_k	intactk_fwd	2054
F948	1	kmer21	2038248	2038308	2040362	2040485	intact_k	intactk_fwd	2054
F954	0	kmer21	1888319	1888259	1862412	1862289	intact_k	intactk_rev	25847
G057	1	kmer21	1850025	1850085	1852139	1852262	intact_k	intactk_fwd	2054
G085	1	kmer21	1848969	1849029	1851083	1851206	intact_k	intactk_fwd	2054
G102	1	kmer21	1848979	1849039	1851093	1851216	intact_k	intactk_fwd	2054
G807	1	kmer21	2206578	2206518	2204464	2204341	intact_k	intactk_rev	2054
G965	1	kmer21	1845824	1845884	1847938	1848061	intact_k	intactk_fwd	2054
H034	1	kmer21	2294718	2294658	2292604	2292481	intact_k	intactk_rev	2054
H320	1	kmer21	2158998	2158938	2156884	2156761	intact_k	intactk_rev	2054
H348	1	kmer21	1815736	1815796	1817850	1817973	intact_k	intactk_fwd	2054
H361	1	kmer21	2154787	2154727	2152673	2152550	intact_k	intactk_rev	2054
H378	0	kmer21	1868786	1868846	1870900	1871023	intact_k	intactk_fwd	2054
H520	1	kmer21	1848978	1849038	1851092	1851215	intact_k	intactk_fwd	2054
H533	1	kmer21	1816791	1816851	1818905	1819028	intact_k	intactk_fwd	2054
H540	0	kmer21	1815742	1815802	2131505	2131382	mv&flp	NA	315580
H541	1	kmer21	2206580	2206520	2204466	2204343	intact_k	intactk_rev	2054
H559	0	kmer21	1868789	1868849	1870903	1871026	intact_k	intactk_fwd	2054
H561	1	kmer21	2250798	2250738	2248684	2248561	intact_k	intactk_rev	2054
H564	1	kmer21	1847925	1847985	1850039	1850162	intact_k	intactk_fwd	2054
H579	1	kmer21	1847925	1847985	1850039	1850162	intact_k	intactk_fwd	2054
H624	1	kmer21	1899703	1899763	1901817	1901940	intact_k	intactk_fwd	2054
H637	0	kmer21	1852110	1852170	1854224	1854347	intact_k	intactk_fwd	2054
H639	1	kmer21	1934589	1934649	1936703	1936826	intact_k	intactk_fwd	2054
H640	1	kmer21	1934588	1934648	1936702	1936825	intact_k	intactk_fwd	2054
H642	1	kmer21	1847912	1847972	1850026	1850149	intact_k	intactk_fwd	2054
H665	0	kmer21	1817835	1817895	2133589	2133466	mv&flp	NA	315571
H672	1	kmer21	1848958	1849018	1851072	1851195	intact_k	intactk_fwd	2054
H677	0	kmer21	1851071	1851131	1853185	1853308	intact_k	intactk_fwd	2054
H681	0	kmer21	1846876	1846936	1848990	1849113	intact_k	intactk_fwd	2054
H682	1	kmer21	2207642	2207582	1907069	1907192	mv&flp	NA	300390
H697	0	kmer21	1898658	1898718	1900772	1900895	intact_k	intactk_fwd	2054
H698	0	kmer21	1898658	1898718	1900772	1900895	intact_k	intactk_fwd	2054
H703	1	kmer21	1846869	1846929	1848983	1849106	intact_k	intactk_fwd	2054
H706	1	kmer21	2207364	2207304	2205250	2205127	intact_k	intactk_rev	2054
H707	1	kmer21	1846887	1846947	1849001	1849124	intact_k	intactk_fwd	2054
H709	1	kmer21	2254996	2254936	2252882	2252759	intact_k	intactk_rev	2054
H729	1	kmer21	1817836	1817896	1819950	1820073	intact_k	intactk_fwd	2054
H754	1	kmer21	2206577	2206517	2204463	2204340	intact_k	intactk_rev	2054
H765	0	kmer21	1898655	1898715	1900769	1900892	intact_k	intactk_fwd	2054
H775	0	kmer21	1868789	1868849	1870903	1871026	intact_k	intactk_fwd	2054
H782	1	kmer21	1900737	1900797	1902851	1902974	intact_k	intactk_fwd	2054
H784	1	kmer21	2137860	2137800	2135746	2135623	intact_k	intactk_rev	2054
H787	1	kmer21	1847912	1847972	1850026	1850149	intact_k	intactk_fwd	2054
H800	1	kmer21	1866701	1866761	1868815	1868938	intact_k	intactk_fwd	2054
H806	1	kmer21	2206859	2206799	2204745	2204622	intact_k	intactk_rev	2054
H810	0	kmer21	1815736	1815796	2131496	2131373	mv&flp	NA	315577
H811	0	kmer21	1901798	1901858	1903912	1904035	intact_k	intactk_fwd	2054
H812	0	kmer21	1868795	1868855	1870909	1871032	intact_k	intactk_fwd	2054
H813	0	kmer21	1868790	1868850	1870904	1871027	intact_k	intactk_fwd	2054
H814	1	kmer21	1846873	1846933	1848987	1849110	intact_k	intactk_fwd	2054
H834	1	kmer21	1850022	1850082	1852136	1852259	intact_k	intactk_fwd	2054
H849	0	kmer21	2293663	2293603	2291549	2291426	intact_k	intactk_rev	2054
H851	0	kmer21	1868791	1868851	1870905	1871028	intact_k	intactk_fwd	2054
H852	1	kmer21	1899698	1899758	1901812	1901935	intact_k	intactk_fwd	2054
H853	1	kmer21	1900750	1900810	1902864	1902987	intact_k	intactk_fwd	2054
H864	0	kmer21	1868793	1868853	1870907	1871030	intact_k	intactk_fwd	2054
H866	0	kmer21	1901805	1901865	1903919	1904042	intact_k	intactk_fwd	2054
