sseqid	mystart	myend	merge
H742	935623	936675	NA
H742	939326	940379	NA
H742	953785	954837	NA
H742	957541	958593	NA
H742	977914	978966	NA
H742	998367	999419	NA
H742	1025430	1026482	NA
H742	1038172	1039218	NA
H742	1047230	1048282	NA
H742	1095994	1097046	NA
H742	1112097	1113149	NA
H742	1116932	1117984	NA
H742	1125463	1126515	NA
H742	1153137	1154183	NA
H742	1157582	1158634	NA
H742	1176320	1177372	NA
H742	1179527	1180629	merged_IS
H742	1196878	1197930	NA
H742	1216716	1217768	NA
H742	1236062	1237114	NA
H742	1261184	1262236	NA
H742	1316905	1317957	NA
H742	1325544	1326596	NA
H742	1334934	1335986	NA
H742	1351268	1353369	merged_IS
H742	1381281	1382333	NA
H742	1385393	1386440	NA
H742	1412444	1413496	NA
H742	1446932	1447984	NA
H742	1490163	1491215	NA
H742	1493874	1494926	NA
H742	1500420	1502521	merged_IS
H742	1513591	1514643	NA
H742	1547354	1548406	NA
H742	1552139	1553191	NA
H742	1554317	1555369	NA
H742	1569776	1570828	NA
H742	1598772	1599824	NA
H742	1613035	1614087	NA
H742	1617155	1618207	NA
H742	1633622	1634674	NA
H742	1654926	1655978	NA
H742	1664251	1665303	NA
H742	1701049	1702101	NA
H742	1704479	1705531	NA
H742	1709260	1710312	NA
H742	1725231	1726278	NA
H742	1746973	1748025	NA
H742	1755689	1756741	NA
H742	1763936	1764988	NA
H742	1778298	1779350	NA
H742	1785823	1786875	NA
H742	1807370	1808422	NA
H742	1809081	1809489	NA
H742	1850337	1851388	NA
H742	1864399	1865451	NA
H742	1900263	1901314	NA
H742	1926139	1927191	NA
H742	1960126	1961178	NA
H742	1969622	1970674	NA
H742	1994687	1996788	merged_IS
H742	2002410	2003462	NA
H742	2038245	2039297	NA
H742	2056933	2057985	NA
H742	2058105	2059157	NA
H742	2070654	2071706	NA
H742	2071709	2072745	NA
H742	2088931	2089983	NA
H742	2090432	2091484	NA
H742	2111129	2113230	merged_IS
H742	2119099	2120151	NA
H742	2131152	2133253	merged_IS
H742	2162426	2164527	merged_IS
H742	2199728	2200780	NA
H742	2201711	2202763	NA
H742	2215957	2217008	NA
H742	2254014	2255066	NA
H742	2264327	2265379	NA
H742	2278779	2279831	NA
H742	2301667	2302719	NA
H742	2310240	2311292	NA
H742	2350304	2351356	NA
H742	2357610	2358662	NA
H742	2384475	2385527	NA
H742	2411882	2412934	NA
H742	2458953	2460005	NA
H742	2492366	2493418	NA
H742	2520513	2521565	NA
H742	2532986	2534032	NA
H742	2554003	2554143	merged_IS
H742	2557876	2558928	NA
H742	2584524	2586625	merged_IS
H742	2597853	2598905	NA
H742	2604191	2605243	NA
H742	2639032	2640084	NA
H742	2684921	2685973	NA
H742	2693886	2694938	NA
H742	2695477	2696529	NA
H742	2698384	2699436	NA
H742	2702817	2703869	NA
H742	2724639	2725691	NA
H742	2729701	2730753	NA
H742	2751737	2752788	NA
H742	2787066	2788113	NA
H742	2803514	2804566	NA
H742	2810886	2811937	NA
H742	2835762	2836814	NA
H742	2856966	2859067	merged_IS
H742	2867093	2868145	NA
H742	2882519	2883571	NA
H742	2907827	2908879	NA
H742	2918322	2919374	NA
H742	2922927	2923979	NA
H742	2946170	2947221	NA
H742	2954264	2955316	NA
H742	2963872	2964923	NA
H742	2966210	2967262	NA
H742	2976839	2977885	NA
H742	2984155	2985207	NA
H742	2989588	2990640	NA
H742	2992400	2993452	NA
H742	2997004	2998056	NA
H742	3007544	3007571	merged_IS
H742	3022204	3023255	NA
H742	3028490	3029541	NA
H742	3046199	3047251	NA
H742	3088564	3089616	NA
H742	3120436	3121488	NA
H742	3128716	3129768	NA
H742	3148297	3149349	NA
H742	3182270	3183322	NA
H742	3231364	3232416	NA
H742	3233763	3235864	merged_IS
H742	3241401	3243502	merged_IS
H742	3266300	3267352	NA
H742	3279080	3280132	NA
H742	3290060	3291112	NA
H742	3298150	3299202	NA
H742	3302591	3303637	NA
H742	3311665	3312717	NA
H742	3316094	3317146	NA
H742	3378846	3379898	NA
H742	3398810	3399862	NA
H742	3414708	3415760	NA
H742	3422642	3423694	NA
H742	3431738	3432790	NA
H742	3475474	3476527	NA
H742	3478080	3479131	NA
H742	3489856	3490908	NA
H742	3497199	3498245	NA
H742	3512981	3514033	NA
H742	3531050	3532102	NA
H742	3533390	3534442	NA
H742	3544105	3545156	NA
H742	3555866	3556918	NA
H742	3570103	3571155	NA
H742	3582953	3585054	merged_IS
H742	3622181	3623233	NA
H742	3658233	3659285	NA
H742	3703178	3705275	merged_IS
H742	3717417	3718469	NA
H742	3727853	3728905	NA
H742	3731164	3732216	NA
H742	3752280	3753332	NA
H742	3754395	3755441	NA
H742	3767211	3768263	NA
H742	3784021	3785068	NA
H742	3787154	3788205	NA
H742	3823677	3824729	NA
H742	3840706	3841758	NA
H742	3914702	3915753	NA
H742	3923242	3924294	NA
H742	3952148	3953200	NA
H742	4003580	4003850	NA
H742	4026468	4027520	NA
H742	4031883	4033984	merged_IS
H742	4067224	4068276	NA
H742	4078949	4080001	NA
H730	27283	28335	NA
H730	34524	35576	NA
H730	43562	44614	NA
H730	50040	51092	NA
H730	57498	58550	NA
H730	68984	70036	NA
H730	77635	78687	NA
H730	79374	79604	NA
H730	107428	108480	NA
H730	121123	122175	NA
H730	135158	136205	NA
H730	164893	165945	NA
H730	174199	175251	NA
H730	194291	195343	NA
H730	205521	206573	NA
H730	224441	225493	NA
H730	233222	234274	NA
H730	235308	236360	NA
H730	265459	266511	NA
H730	277128	278180	NA
H730	285961	287013	NA
H730	300540	301592	NA
H730	301956	303008	NA
H730	330270	331322	NA
H730	354906	355958	NA
H730	365292	366339	NA
H730	390845	391892	NA
H730	401043	402090	NA
H730	412374	413426	NA
H730	421039	422085	NA
H730	430209	431260	NA
H730	468387	469439	NA
H730	481237	483338	merged_IS
H730	496523	497575	NA
H730	508285	509336	NA
H730	518999	520051	NA
H730	521339	522391	NA
H730	539408	540460	NA
H730	555196	556242	NA
H730	562533	563585	NA
H730	574310	575361	NA
H730	576914	577966	NA
H730	620650	621702	NA
H730	629746	630798	NA
H730	637680	638732	NA
H730	653578	654630	NA
H730	673542	674594	NA
H730	736294	737346	NA
H730	740723	741775	NA
H730	749803	750849	NA
H730	754238	755290	NA
H730	762328	763380	NA
H730	773308	774360	NA
H730	786088	787140	NA
H730	809938	812039	merged_IS
H730	817576	818628	NA
H730	819975	821027	NA
H730	869069	870121	NA
H730	903042	904094	NA
H730	922623	923675	NA
H730	930903	931955	NA
H730	962775	963827	NA
H730	1005140	1006192	NA
H730	1022850	1023901	NA
H730	1029136	1030187	NA
H730	1043795	1044847	merged_IS
H730	1054335	1055387	NA
H730	1058939	1059991	NA
H730	1061751	1062803	NA
H730	1067184	1068236	NA
H730	1074506	1075552	NA
H730	1081214	1082266	NA
H730	1086178	1087230	NA
H730	1088517	1089568	NA
H730	1098124	1099176	NA
H730	1106219	1107270	NA
H730	1129461	1130513	NA
H730	1134066	1135118	NA
H730	1144561	1145613	NA
H730	1169869	1170921	NA
H730	1185295	1186347	NA
H730	1194373	1196474	merged_IS
H730	1216626	1217678	NA
H730	1241503	1242554	NA
H730	1248874	1249926	NA
H730	1265327	1266374	NA
H730	1300652	1301703	NA
H730	1322687	1323739	NA
H730	1327749	1328801	NA
H730	1349571	1350623	NA
H730	1354004	1355056	NA
H730	1356911	1357963	NA
H730	1358502	1360603	merged_IS
H730	1368516	1369568	NA
H730	1414405	1415457	NA
H730	1449246	1450298	NA
H730	1455584	1456636	NA
H730	1467864	1469965	merged_IS
H730	1495561	1496613	NA
H730	1500346	1501398	NA
H730	1502524	1503576	NA
H730	1517983	1519035	NA
H730	1546979	1548031	NA
H730	1561242	1562294	NA
H730	1565362	1567463	merged_IS
H730	1582879	1583931	NA
H730	1604183	1605235	NA
H730	1613508	1614560	NA
H730	1650306	1651358	NA
H730	1653736	1654788	NA
H730	1658517	1659569	NA
H730	1674488	1675535	NA
H730	1696230	1697282	NA
H730	1704946	1705998	NA
H730	1713193	1714245	NA
H730	1727555	1728607	NA
H730	1735080	1736132	NA
H730	1756627	1757679	NA
H730	1758338	1758746	NA
H730	1799594	1800645	NA
H730	1813656	1814708	NA
H730	1849520	1850571	NA
H730	1875396	1876448	NA
H730	1909389	1910441	NA
H730	1918885	1919937	NA
H730	1951939	1952991	NA
H730	1978804	1979856	NA
H730	1986110	1987162	NA
H730	2026174	2027226	NA
H730	2034747	2035799	NA
H730	2057635	2059735	merged_IS
H730	2073135	2074187	NA
H730	2083448	2084500	NA
H730	2121504	2122555	NA
H730	2135749	2136801	NA
H730	2137732	2138784	NA
H730	2173985	2176086	merged_IS
H730	2205259	2207360	merged_IS
H730	2218361	2219413	NA
H730	2225282	2226334	NA
H730	2245979	2247031	NA
H730	2247480	2248532	NA
H730	2264718	2265754	NA
H730	2265757	2266809	NA
H730	2278306	2279358	NA
H730	2279478	2280530	NA
H730	2298166	2299218	NA
H730	2334001	2335053	NA
H730	2340675	2342776	merged_IS
H730	2361142	2362194	NA
H730	2408213	2409265	NA
H730	2441626	2442678	NA
H730	2469773	2470825	NA
H730	2482246	2483292	NA
H730	2503263	2503403	merged_IS
H730	2507136	2508188	NA
H730	2540899	2541951	NA
H730	2553021	2555122	merged_IS
H730	2560616	2561668	NA
H730	2564327	2565379	NA
H730	2607558	2608610	NA
H730	2642046	2643098	NA
H730	2669102	2670149	NA
H730	2673209	2674261	NA
H730	2702173	2703225	NA
H730	2718507	2719559	NA
H730	2727897	2728949	NA
H730	2736536	2737588	NA
H730	2792269	2793321	NA
H730	2817391	2818443	NA
H730	2836737	2837789	NA
H730	2856575	2857627	NA
H730	2873876	2874978	merged_IS
H730	2877133	2878185	NA
H730	2895872	2896924	NA
H730	2900323	2901369	NA
H730	2927991	2929043	NA
H730	2936522	2937574	NA
H730	2941357	2942409	NA
H730	2957460	2958512	NA
H730	3006224	3007276	NA
H730	3015288	3016334	NA
H730	3028024	3029076	NA
H730	3055087	3056139	NA
H730	3075540	3076592	NA
H730	3095913	3096965	NA
H730	3099669	3100721	NA
H730	3114127	3115180	NA
H730	3117831	3118883	NA
H730	3139529	3140581	NA
H730	3150092	3151144	NA
H730	3190566	3191618	NA
H730	3198405	3199452	NA
H730	3232001	3233053	NA
H730	3237588	3238640	NA
H730	3274991	3276037	NA
H730	3290234	3291286	NA
H730	3294102	3295154	NA
H730	3300155	3301207	NA
H730	3304212	3305264	NA
H730	3316450	3317502	NA
H730	3332190	3333237	NA
H730	3362981	3364033	NA
H730	3370329	3371381	NA
H730	3374166	3375217	NA
H730	3386233	3387285	NA
H730	3402759	3403811	NA
H730	3415612	3416664	NA
H730	3431703	3432755	NA
H730	3462084	3463136	NA
H730	3488465	3489517	NA
H730	3498893	3499945	NA
H730	3528948	3530000	NA
H730	3576187	3577234	NA
H730	3585552	3586604	NA
H730	3602889	3604990	merged_IS
H730	3621133	3622185	NA
H730	3657185	3658237	NA
H730	3702130	3703177	NA
H730	3715319	3716371	NA
H730	3725755	3726807	NA
H730	3729066	3730118	NA
H730	3750186	3751238	NA
H730	3752300	3753346	NA
H730	3765116	3766168	NA
H730	3781926	3782973	NA
H730	3785059	3786110	NA
H730	3821582	3822634	NA
H730	3838611	3839663	NA
H730	3912607	3913658	NA
H730	3921147	3922199	NA
H730	3950053	3951105	NA
H730	4001485	4001755	NA
H730	4024373	4025425	NA
H730	4029788	4031889	merged_IS
H730	4065129	4066181	NA
H730	4076854	4077906	NA
H729	27282	28334	NA
H729	34523	35575	NA
H729	43561	44613	NA
H729	50039	51091	NA
H729	57497	58549	NA
H729	68983	70035	NA
H729	77634	78686	NA
H729	79373	79603	NA
H729	107427	108479	NA
H729	121122	122174	NA
H729	135157	136204	NA
H729	164893	165945	NA
H729	174199	175251	NA
H729	194303	195355	NA
H729	205533	206585	NA
H729	224453	225505	NA
H729	233234	234286	NA
H729	235320	236372	NA
H729	265471	266523	NA
H729	277140	278192	NA
H729	285973	287025	NA
H729	300552	301604	NA
H729	301968	303020	NA
H729	330282	331334	NA
H729	354918	355970	NA
H729	365304	366351	NA
H729	390857	391904	NA
H729	401055	402102	NA
H729	412386	413438	NA
H729	421051	422097	NA
H729	430221	431272	NA
H729	447415	449516	merged_IS
H729	465801	466853	NA
H729	475171	476218	NA
H729	522405	523457	NA
H729	552460	553512	NA
H729	562888	564989	merged_IS
H729	590318	591370	NA
H729	620700	621752	NA
H729	636791	637843	NA
H729	649644	650696	NA
H729	666170	667222	NA
H729	678238	679289	NA
H729	682074	683126	NA
H729	689422	690474	NA
H729	720218	721265	NA
H729	735953	737005	NA
H729	748191	749243	NA
H729	752248	753300	NA
H729	758301	759353	NA
H729	762169	763221	NA
H729	777418	778464	NA
H729	814815	815867	NA
H729	820402	821454	NA
H729	854003	855050	NA
H729	861837	862889	NA
H729	902311	903363	NA
H729	912874	913926	NA
H729	934572	936673	merged_IS
H729	939324	940377	NA
H729	953783	954835	NA
H729	957539	958591	NA
H729	977912	978964	NA
H729	998365	999417	NA
H729	1025428	1026480	NA
H729	1038170	1039216	NA
H729	1047228	1048280	NA
H729	1095992	1097044	NA
H729	1112095	1113147	NA
H729	1116930	1117982	NA
H729	1125461	1126513	NA
H729	1153135	1154181	NA
H729	1157580	1158632	NA
H729	1176318	1177370	NA
H729	1179525	1180627	merged_IS
H729	1196876	1197928	NA
H729	1216714	1217766	NA
H729	1218800	1219852	NA
H729	1235253	1236300	NA
H729	1270578	1271629	NA
H729	1292613	1293665	NA
H729	1297675	1298727	NA
H729	1319497	1320549	NA
H729	1323930	1324982	NA
H729	1326837	1327889	NA
H729	1328428	1329480	NA
H729	1337393	1338445	NA
H729	1383282	1384334	NA
H729	1418123	1419175	NA
H729	1424461	1425513	NA
H729	1436741	1438842	merged_IS
H729	1464438	1465490	NA
H729	1469223	1470275	NA
H729	1471401	1472453	NA
H729	1486860	1487912	NA
H729	1515856	1516908	NA
H729	1530119	1531171	NA
H729	1534239	1535291	NA
H729	1538993	1540045	NA
H729	1551756	1552808	NA
H729	1573060	1574112	NA
H729	1582385	1583437	NA
H729	1619183	1620235	NA
H729	1622613	1623665	NA
H729	1627394	1628446	NA
H729	1643365	1644412	NA
H729	1665107	1666159	NA
H729	1673823	1674875	NA
H729	1682070	1683122	NA
H729	1696432	1697484	NA
H729	1703957	1705009	NA
H729	1725504	1726556	NA
H729	1727215	1727623	NA
H729	1768471	1769522	NA
H729	1782533	1783585	NA
H729	1818397	1819448	NA
H729	1844273	1845325	NA
H729	1878260	1879312	NA
H729	1887756	1888808	NA
H729	1912821	1914922	merged_IS
H729	1920544	1921596	NA
H729	1956379	1957431	NA
H729	1975067	1976119	NA
H729	1976239	1977291	NA
H729	1988788	1989840	NA
H729	1989843	1990879	NA
H729	2007065	2008117	NA
H729	2008566	2009618	NA
H729	2029263	2031364	merged_IS
H729	2037233	2038285	NA
H729	2049286	2051387	merged_IS
H729	2080560	2082661	merged_IS
H729	2117862	2118914	NA
H729	2119845	2120897	NA
H729	2134091	2135142	NA
H729	2172147	2173199	NA
H729	2182460	2184561	merged_IS
H729	2197961	2199013	NA
H729	2220849	2221901	NA
H729	2229422	2231523	merged_IS
H729	2270535	2271587	NA
H729	2277841	2278893	NA
H729	2304706	2305758	NA
H729	2332113	2333165	NA
H729	2379184	2380236	NA
H729	2412597	2413649	NA
H729	2440744	2441796	NA
H729	2453217	2454263	NA
H729	2474234	2474374	merged_IS
H729	2478107	2479159	NA
H729	2511870	2512922	NA
H729	2523992	2526093	merged_IS
H729	2531587	2532639	NA
H729	2535298	2536350	NA
H729	2578527	2579579	NA
H729	2613015	2614067	NA
H729	2640071	2641118	NA
H729	2644178	2645230	NA
H729	2673142	2675243	merged_IS
H729	2690525	2691577	NA
H729	2699915	2700967	NA
H729	2708554	2709606	NA
H729	2764266	2765318	NA
H729	2789388	2790440	NA
H729	2808734	2809786	NA
H729	2815069	2816120	NA
H729	2839945	2840997	NA
H729	2861149	2863250	merged_IS
H729	2871276	2872328	NA
H729	2886703	2887755	NA
H729	2912011	2913063	NA
H729	2922506	2923558	NA
H729	2927111	2928163	NA
H729	2950354	2951405	NA
H729	2958448	2959500	NA
H729	2968056	2969107	NA
H729	2970394	2971446	NA
H729	2981023	2982069	NA
H729	2988339	2989391	NA
H729	2993772	2994824	NA
H729	2996584	2997636	NA
H729	3001188	3002240	NA
H729	3011728	3011755	merged_IS
H729	3026388	3027439	NA
H729	3032674	3033725	NA
H729	3050383	3051435	NA
H729	3092748	3093800	NA
H729	3124620	3125672	NA
H729	3132901	3133953	NA
H729	3152482	3153534	NA
H729	3186455	3187507	NA
H729	3235549	3236601	NA
H729	3237948	3240049	merged_IS
H729	3245586	3247687	merged_IS
H729	3270485	3271537	NA
H729	3283265	3284317	NA
H729	3294245	3295297	NA
H729	3302335	3303387	NA
H729	3306776	3307822	NA
H729	3315850	3316902	NA
H729	3320279	3321331	NA
H729	3383031	3384083	NA
H729	3402995	3404047	NA
H729	3418893	3419945	NA
H729	3426827	3427879	NA
H729	3435923	3436975	NA
H729	3479659	3480711	NA
H729	3482264	3483315	NA
H729	3494040	3495092	NA
H729	3501383	3502429	NA
H729	3517165	3518217	NA
H729	3535234	3536286	NA
H729	3537574	3538626	NA
H729	3548289	3549340	NA
H729	3560050	3561102	NA
H729	3574287	3575339	NA
H729	3587137	3589238	merged_IS
H729	3626365	3627417	NA
H729	3662416	3663468	NA
H729	3707361	3709458	merged_IS
H729	3721600	3722652	NA
H729	3732036	3733088	NA
H729	3735347	3736399	NA
H729	3756467	3757519	NA
H729	3758582	3759628	NA
H729	3771398	3772450	NA
H729	3788208	3789255	NA
H729	3791341	3792392	NA
H729	3827864	3828916	NA
H729	3844893	3845945	NA
H729	3918889	3919940	NA
H729	3927429	3928481	NA
H729	3956335	3957387	NA
H729	4007767	4008037	NA
H729	4030655	4031707	NA
H729	4036070	4038171	merged_IS
H729	4071411	4072463	NA
H729	4083136	4084188	NA
H710	27283	28335	NA
H710	34524	36625	merged_IS
H710	44611	45663	NA
H710	51089	52141	NA
H710	58547	59599	NA
H710	70033	71085	NA
H710	78684	79736	NA
H710	80423	80653	NA
H710	108477	109529	NA
H710	122172	123224	NA
H710	136207	137254	NA
H710	165943	166995	NA
H710	175249	176301	NA
H710	195353	196405	NA
H710	206583	207635	NA
H710	225503	226555	NA
H710	234284	235336	NA
H710	236370	237422	NA
H710	266521	267573	NA
H710	278190	279242	NA
H710	287023	288075	NA
H710	301602	302654	NA
H710	303018	304070	NA
H710	331332	332384	NA
H710	355968	357020	NA
H710	366354	367401	NA
H710	391907	392954	NA
H710	402105	403152	NA
H710	413436	414488	NA
H710	422101	423147	NA
H710	431272	432323	NA
H710	469450	471551	merged_IS
H710	483349	484401	NA
H710	497586	498638	NA
H710	509348	510399	NA
H710	520062	521114	NA
H710	522402	523454	NA
H710	540471	541523	NA
H710	556259	557305	NA
H710	563596	564648	NA
H710	575373	576424	NA
H710	577977	579029	NA
H710	621713	622765	NA
H710	630809	631861	NA
H710	638743	639795	NA
H710	654641	655693	NA
H710	674605	675657	NA
H710	737357	738409	NA
H710	741786	742838	NA
H710	750866	751912	NA
H710	755301	756353	NA
H710	763391	764443	NA
H710	774371	775423	NA
H710	787151	788203	NA
H710	811001	812053	NA
H710	817590	818642	NA
H710	819989	821041	NA
H710	869083	870135	NA
H710	903056	904108	NA
H710	922637	923689	NA
H710	930918	931970	NA
H710	962790	963842	NA
H710	1005155	1006207	NA
H710	1022865	1023916	NA
H710	1029151	1030202	NA
H710	1043810	1044862	merged_IS
H710	1054350	1055402	NA
H710	1058954	1060006	NA
H710	1061766	1062818	NA
H710	1067199	1068251	NA
H710	1074521	1075567	NA
H710	1081229	1082281	NA
H710	1086193	1087245	NA
H710	1088532	1089583	NA
H710	1098139	1099191	NA
H710	1106234	1108334	merged_IS
H710	1130525	1131577	NA
H710	1135130	1136182	NA
H710	1145625	1146677	NA
H710	1170933	1171985	NA
H710	1186360	1187412	NA
H710	1195438	1197539	merged_IS
H710	1217691	1218743	NA
H710	1242568	1243619	NA
H710	1249939	1250991	NA
H710	1266392	1267439	NA
H710	1301717	1302768	NA
H710	1323752	1324804	NA
H710	1328814	1329866	NA
H710	1350636	1351688	NA
H710	1355069	1356121	NA
H710	1357976	1359028	NA
H710	1359567	1360619	NA
H710	1368532	1369584	NA
H710	1414421	1415473	NA
H710	1449262	1450314	NA
H710	1455600	1456652	NA
H710	1467880	1469981	merged_IS
H710	1495577	1496629	NA
H710	1500357	1501409	NA
H710	1502535	1503587	NA
H710	1517994	1519046	NA
H710	1546990	1548042	NA
H710	1561253	1562305	NA
H710	1565373	1566425	NA
H710	1581841	1582893	NA
H710	1603145	1604197	NA
H710	1612470	1613522	NA
H710	1649286	1650338	NA
H710	1652716	1653768	NA
H710	1657497	1658549	NA
H710	1673468	1674515	NA
H710	1695210	1696262	NA
H710	1703926	1704978	NA
H710	1712173	1713225	NA
H710	1726535	1727587	NA
H710	1734060	1735112	NA
H710	1755607	1756659	NA
H710	1757318	1757726	NA
H710	1798574	1799625	NA
H710	1812636	1813688	NA
H710	1848500	1849551	NA
H710	1874376	1875428	NA
H710	1908363	1909415	NA
H710	1917859	1918911	NA
H710	1950913	1951965	NA
H710	1977778	1978829	NA
H710	1985083	1986135	NA
H710	2025147	2026199	NA
H710	2033720	2034772	NA
H710	2056608	2058709	merged_IS
H710	2072109	2073161	NA
H710	2082422	2083474	NA
H710	2120479	2121530	NA
H710	2134724	2135776	NA
H710	2136707	2137759	NA
H710	2172960	2175061	merged_IS
H710	2204234	2206331	merged_IS
H710	2217332	2218384	NA
H710	2224253	2226354	merged_IS
H710	2245999	2247051	NA
H710	2247500	2248552	NA
H710	2264738	2265774	NA
H710	2265777	2266829	NA
H710	2278326	2279378	NA
H710	2279498	2280550	NA
H710	2298186	2299238	NA
H710	2334021	2335073	NA
H710	2340695	2342796	merged_IS
H710	2361162	2362214	NA
H710	2408233	2409285	NA
H710	2441646	2442698	NA
H710	2469793	2470845	NA
H710	2482266	2483312	NA
H710	2503283	2503423	merged_IS
H710	2507151	2508203	NA
H710	2540914	2541966	NA
H710	2553036	2555137	merged_IS
H710	2557320	2558372	NA
H710	2561680	2562732	NA
H710	2565391	2566443	NA
H710	2608622	2609674	NA
H710	2643092	2644144	NA
H710	2670148	2671195	NA
H710	2674255	2675307	NA
H710	2703219	2704271	NA
H710	2719553	2720605	NA
H710	2728943	2729995	NA
H710	2737582	2738634	NA
H710	2793303	2794355	NA
H710	2818425	2819477	NA
H710	2837771	2839872	merged_IS
H710	2858658	2859710	NA
H710	2875959	2877061	merged_IS
H710	2879216	2880268	NA
H710	2897953	2899005	NA
H710	2902404	2903450	NA
H710	2930072	2931124	NA
H710	2938603	2939655	NA
H710	2943438	2944490	NA
H710	2959541	2960593	NA
H710	3008305	3009357	NA
H710	3017369	3018415	NA
H710	3030105	3031157	NA
H710	3057168	3058220	NA
H710	3077621	3078673	NA
H710	3097994	3099046	NA
H710	3101750	3102802	NA
H710	3116208	3117261	NA
H710	3119912	3120964	NA
H710	3141610	3142662	NA
H710	3152173	3153225	NA
H710	3192647	3193699	NA
H710	3200486	3201533	NA
H710	3234082	3235134	NA
H710	3239669	3240721	NA
H710	3277072	3278118	NA
H710	3292315	3293367	NA
H710	3296183	3297235	NA
H710	3302236	3303288	NA
H710	3306293	3307345	NA
